Friend_count,Follower_count,Following_count,profile_picture,id,Name,cover_photo,Công việc,Học vấn,Nơi từng sống,Giới thiệu về Duy,Trích dẫn yêu thích,Giới thiệu về Thảo,Giới thiệu về Cường,Giới thiệu về Tánh,Giới thiệu về Biển,Giới thiệu về Hanh,Giới thiệu về Thiên,Giới thiệu về Hùng,Giới thiệu về Thế Hiền,Giới thiệu về Hoàng,Giới thiệu về Tan,Giới thiệu về Hột Quẹt - Bật Lửa ZIPPO,Giới thiệu về Thiên Ân,Giới thiệu về Quân,Giới thiệu về Hào,Giới thiệu về Lủi,Giới thiệu về Nun,Giới thiệu về Khanh,Giới thiệu về Tri Lam,Giới thiệu về Kha,Giới thiệu về Phuong,Giới thiệu về Tuấn,Giới thiệu về Ngọc,Giới thiệu về Sanh,Giới thiệu về Lâm,Giới thiệu về Dũng,Giới thiệu về Chuột,Giới thiệu về Minh Anh,Giới thiệu về Đức
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/335623078_611488553670881_651643181726658390_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=105&ccb=1-7&_nc_sid=4da83f&_nc_ohc=-GU6gQft0fAAX9U8aoD&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCK5Ae8kds5tZIFlGbyo4kKbjMAxQcVYJdM8TKqfgtJOA&oe=6570E569,100011407442690,Khải Nguyễn,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.6435-9/73246179_1162459444144293_5602881843763347456_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=107&ccb=1-7&_nc_sid=d668b3&_nc_ohc=uAd7Q-cmkYIAX_W1Xme&_nc_ht=scontent.fhan14-1.fna&oh=00_AfBhpTEkCOv842nXcCdk8SOcNjNd_Z9E2wNXyVMp_Wk8xg&oe=6593C0C4,,"Trường PTTH Trần Quốc Toản phuong 11 thanh pho cao lanh tinh dong thap
Trường trung học","Cao Lãnh
Tỉnh/Thành phố hiện tại
Cao Lãnh
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.6435-1/198289701_109502064709916_7906540443240727220_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=db1b99&_nc_ohc=61p-MTzmjnEAX_jPmCC&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCxoVJk6LQW3xwARWY7vgRikhPYlBueWS1U3h_ozx8kDg&oe=6593C1AD,100069503691048,Khoa Trần,,Garena Liên Quân Mobile,,"Thái Bình
Tỉnh/Thành phố hiện tại
Thái Bình
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/404565055_1738043973380784_8586237047048696808_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=108&ccb=1-7&_nc_sid=4da83f&_nc_ohc=gnISfFbZMRUAX93Bgf5&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCXA-e_BWnRT-z-zTYg-l7td80f0q0CSkcqXtM5eZBHzg&oe=657116D3,100015255941911,Nghĩa Bùi,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/330380024_934496004224594_6033935379017234466_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=2vm-1yan_H8AX9v0Mhd&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCd5uSUatsSy2wBhlG-z_Sp603MrRKyvCsN8bAE7OliBA&oe=6571EB4F,,"Trường Đại học Kinh doanh và Công nghệ Hà Nội
Cao đẳng/Đại học
26 tháng 8, 2023 - Hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/326341607_1188583245104941_8108890705334555155_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=fWO4fpWRCNIAX-77ZsV&_nc_ht=scontent.fhan14-1.fna&oh=00_AfC40gKTSxHpbIFvSzPRh9b7cN8tWSCgZbf1BsV19Z4meA&oe=6570D410,100005772039538,Nguyễn Trưởng,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/274459672_1715694941966224_8200229557272902698_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=aF3IVi4xBLgAX80podA&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDYMmCdYakPfdX5YMGlPRv91zJfq5WJLKIlSx9F6HwYzw&oe=6570D65B,,"THPT Công Nghiệp, TP Hòa Bình
Trường trung học
Tốt nghiệp năm 2010
học không học toàn chơi :3","Hòa Bình, Hòa Bình, Vietnam
Tỉnh/Thành phố hiện tại
Hà Nội
Đã chuyển đến đây
Hòa Bình, Hòa Bình, Vietnam
Quê quán",,"~ Một con chim đứng ở trên 1 cành cây sắp gãy mà nó không hề sợ, không phải là vì nó tin vào cành cây sẽ không gãy mà nó tin tưởng vào đôi cánh của nó có thể bay.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/358629618_229128929988361_6761786432021937248_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=110&ccb=1-7&_nc_sid=4da83f&_nc_ohc=39y7Y09a4TAAX9MwSAX&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAAuOG_JAP3C3BfpW4ykq-gfDCx15DXuOeRHwPN9gcw9g&oe=65704122,100086737659208,DT Liềm,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/312315570_114386041462651_7414552121382454014_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=whyCrtvFUUoAX8EIkCX&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBML_42EZOhP0OQ3fZtX_z26M0u7XSeQ4I8JnjIYfv0mQ&oe=6571F496,"Long An
Từ 16 tháng 10, 2022 đến nay",,"Cần Đước
Tỉnh/Thành phố hiện tại
Bạc Liêu (thành phố)
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/386399588_855045512921884_322040118245482219_n.jpg?stp=c0.0.120.120a_cp1_dst-jpg_e15_p120x120_q65&_nc_cat=108&ccb=1-7&_nc_sid=4da83f&_nc_ohc=fJU2FTKMmjAAX-gSWcM&_nc_ht=scontent.fhan14-2.fna&oh=00_AfC4T3fKSzgMS55-kvip0zx_AbLn40B5-cjWzSM55fhW6A&oe=6570D0E0,100052493298864,Trần Kiên,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/369053629_853939806365788_878014478363184086_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=QoG2tgA8phkAX91C2_-&_nc_ht=scontent.fhan14-4.fna&oh=00_AfBokTn0BxOk8cCwe2hb8bmJC3DeRz0gH7jkSQHH8vnqiA&oe=65710A31,"津田鋼材株式会社
ゼネラルマネージャ
Gì cũng muốn làm.","Hanoi University (HANU)
Ngôn ngữ Trung Quốc - 汉语系","Hà Nội
Tỉnh/Thành phố hiện tại
Hà Nội
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/299845467_103617795810784_2662490595337428531_n.jpg?stp=c20.0.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=100&ccb=1-7&_nc_sid=4da83f&_nc_ohc=jodGUZ8XC-MAX9e9fjL&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCXvIF_tpBS2G2O6eByiJKnWxq89JPPYiR5gz8GXgn7Fg&oe=65705227,100084876906694,Pan Du,,"640 Nguyễn Văn Cừ Gia Thuỵ Long Biên Hà Nội
Hoa Quả em Mai
giám đốc
Hoa quả theo mùa, có ship nội thành Hà Nội","THPT Nguyễn Gia Thiều
Trường trung học
Tốt nghiệp năm 2013
THCS Ngọc Lâm
Trường trung học
Tốt nghiệp năm 2010","Hà Nội
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/274218233_10209166053745907_4528402909808954972_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=109&ccb=1-7&_nc_sid=4da83f&_nc_ohc=6csA2aVZiyAAX8QkUrn&_nc_ht=scontent.fhan14-4.fna&oh=00_AfB9ekTbgqaBfVdUYKWI4hdHR3H1o7xYiQjtc7BQ-i65wQ&oe=6571D91F,1757005816,Hùng Ken,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/274784512_10209166057506001_4150240132975524955_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=DsE3KSGzKToAX8jp8sI&_nc_ht=scontent.fhan14-4.fna&oh=00_AfB_p4aKhR9A4ioPUr2Q5kYYS99jUVYRO91WVbyMlqiY-w&oe=6571DCDE,,,"Thành phố Hồ Chí Minh
Tỉnh/Thành phố hiện tại
Hà Nội
Quê quán",,,,,,,,,"Tôi cô đơn, Tôi độc thân và tôi hạnh phúc với điều đó :)",,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=dst-png_p120x120&_nc_cat=1&ccb=1-7&_nc_sid=db1b99&_nc_ohc=ai7e9x4HZdsAX-T7_r8&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAwoiDd8ExJ082e0_GDB3tjxamHulxOakaNb5kpM9U3HQ&oe=6593B378,100058658732765,Nguyen Manhh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/404258051_1805368313215550_6228686442211612929_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=UtBZIonEQpMAX8KphRW&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCfbK2VR-XSys4XG4732ejBa9u6z2PrL_nz0zADll9urA&oe=65713C85,100012271956884,Văn Hoàn Vũ,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/345855139_6343550619039884_311693547031325290_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=rrRE5W7VCcMAX9r7qMC&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCF3YXZLZXTl9Hbm3tB74AR8iBGVhyWbyRJie_WMUQR_A&oe=6570461B,,,"Dong Thap, Hoang Lien Son, Vietnam
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-1/16507835_384541695236673_1605315540839634346_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=100&ccb=1-7&_nc_sid=db1b99&_nc_ohc=-jxuEodMjgUAX9pFWmc&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBkd0NB-N_jyhlDgIU2_viQto27VI5vh7AXr0fD-h8DUQ&oe=6593A85F,100010425363992,QB Tran,https://scontent.fhan14-2.fna.fbcdn.net/v/t31.18172-8/16487156_384542091903300_576000351336804463_o.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&ccb=1-7&_nc_sid=d668b3&_nc_ohc=07MULiAbNoQAX8G9soI&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCCJ616uFiT8R_qhtYDpps2Mf40QJoTkgSt-wSwhIbuXg&oe=6593B5DA,"The Reverie Saigon
Waiter
Thành phố Hồ Chí Minh","Trường Trung Cấp Du lịch & Khách sạn Saigontourist
Cao đẳng/Đại học
Trung cấp Du lịch và Khách sạn Saigontourist
Cao đẳng/Đại học
Trường THPT Nguyễn Tất Thành Q6
Trường trung học",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=dst-png_p120x120&_nc_cat=1&ccb=1-7&_nc_sid=db1b99&_nc_ohc=ai7e9x4HZdsAX-T7_r8&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAwoiDd8ExJ082e0_GDB3tjxamHulxOakaNb5kpM9U3HQ&oe=6593B378,100047299995480,Hồng Phú,,,"Trường THPT B Phủ Lý
Trường trung học","Phủ Lý
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/380649950_2909173549217883_4256600932335989561_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=5SIAsINiVq8AX8zDbrH&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDgo8_oXpsYLBSeXayfsbOIBeGG9VexECJemCCUeecaSg&oe=65712E1C,100003757997333,Thành Đạt,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/369180335_2887623974706174_6361268283441048676_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=9QaW8JZPqBsAX9_PBXI&_nc_oc=AQmMD_DY2BsFIu2-704rgVc6zSw4RJiFb4psi6_tOfZDTKwEk7Iazha0H0ErfgG_c7k&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDswnUY4j4dTuNf0KfTE1vNCu5BHSZajCon4yGT2dRcag&oe=657141A5,"La Haye Kitchen & Bar
Captain",,"Long Thành
Tỉnh/Thành phố hiện tại
Nhơn Trạch
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/291953867_10226184845903610_2712328423898134760_n.jpg?stp=c0.40.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=b9X8Pe8sD7oAX_yrzZC&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAzLEUx7FD44er-lWP4tlR46oZSNUfFh0XWpfkNUDxZaQ&oe=657215BD,1113032401,Nguyễn Long Phú,,,,"Văn Giang
Tỉnh/Thành phố hiện tại
Hưng Yên
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/294605317_1746116305729533_5040276056750764635_n.jpg?stp=c20.0.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=T8YFPO7qkSwAX__KpIO&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBUXKO7y-aPDTla2-UnteFaPTcj-wMQu6-yl82zYF5usQ&oe=6571D12B,100009935416709,Sáng Lưu,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.6435-9/67120802_921982278142944_1613384252626305024_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=102&ccb=1-7&_nc_sid=d668b3&_nc_ohc=kxWHWxmPcpcAX_2qo_t&_nc_ht=scontent.fhan14-4.fna&oh=00_AfBomraCfS2MvS5Cnyj8EEnBbidWHoqaCN_3ISt7cU6JCQ&oe=6593C2B6,,,"Hà Nội
Tỉnh/Thành phố hiện tại
Hà Nội
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/406890368_1099771741191361_7448709535280425237_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=hntLTEyBKAcAX8pB9CH&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBdNVFprTiGzcAUHW77IHiaqL1PkaK5NA91EvS5tCrziQ&oe=65718BE5,100034756374314,Duong Hoang Anh,,Trường THPT Văn Lâm,"THPT HƯNG YÊN
Trường trung học","Hưng Yên
Tỉnh/Thành phố hiện tại
Hưng Yên
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/294400305_3077438725851068_6089052734692264777_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=xt0OIUfUR9UAX_uOcY6&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDLLiKgAo0z70cVuI2vtPMttH9OiJFZaaY3n5WhFCzWeQ&oe=6571F972,100007549120321,Chung,,"Bù Gia Mập, Bình Phước","Truong Pho Thong Cap 2-3 dak o
Trường trung học","Binh Phuoc, Vietnam
Tỉnh/Thành phố hiện tại
Đăk Ơ, Bù Gia Mập, Bp
Đã chuyển đến đây
Lạng Sơn
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/335612614_606737174252535_2383856594071200601_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=105&ccb=1-7&_nc_sid=4da83f&_nc_ohc=LVdfsOu2E-cAX_ZeWgc&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDBIENDyRFOwoeLB2toJNWW56HAm-sYrfdNyJDllkSObQ&oe=6571A73E,100069298836179,BEE Clothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/395467635_633625295602721_4120396034179232252_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=108&ccb=1-7&_nc_sid=4da83f&_nc_ohc=tWZDFea9vgUAX_ArD22&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBNY1ulDUB1LzzE1pqkIw4-5JyXb0AWdEux480O06o79Q&oe=6571C8CC,100068657683724,Lương Triển,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/270013743_216221217343133_7956470850857768865_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=2L5Qs4jOgq8AX-ks7tw&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCVkI5cHoDEQ4dNrutcEsHaoUqwRA5Fa1dSe3YaG6DXVQ&oe=6571CF65,,,"Thành phố Hồ Chí Minh
Tỉnh/Thành phố hiện tại
Thành phố Hồ Chí Minh
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/271883755_1027437994471861_3501711229546611242_n.jpg?stp=c5.0.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=cEE1FTYOmk4AX8tjora&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAtGNkL0NcVVcoWDZ18gmMpt38C4l8IVJh1jMz9m27fPg&oe=6572207F,100016170094967,Nhật Lam,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/271866832_1027446307804363_1744946339324960966_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=jrPFWOrZtIgAX-GKjve&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDtwuNu8PYy-BSLgC0pK77j_7OOwK6TStJh8SYJ2TuXBg&oe=65713C56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/262377805_448239583327706_6107479547284912792_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=1&ccb=1-7&_nc_sid=4da83f&_nc_ohc=tuwP0gZ_GrAAX8QtML0&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDUZV2ARhulW8cR5-EuhNCPrYiF7ci70BaNWA5W1ENqYQ&oe=6571AC20,100044250048500,Anh Da Đen,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/262063929_448239586661039_8211965629615079604_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=9CPcIpCbbPQAX8jiMEB&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAMcU9cofFLvw5iaI95wmvKfiD139_R2K1V8td_HAIy9g&oe=657149BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/322484883_1517391428744921_734167213520469800_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=Q3MdIHzkAukAX_sqDSx&_nc_ht=scontent.fhan14-1.fna&oh=00_AfBEhT8yeY0xDGUaWk8CrQWZRgLa9dmsAYs89CxpcR90ow&oe=657125F4,100084918512653,Thanh Long,,,,"Huế
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/307756564_430018895942408_3095004179973239473_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=-5CCUC-S7U0AX_gEaXE&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBMEvhvyx0AGsjqYfWzNpESC8lWOtpxu21oHvQy0VIoBA&oe=65715EEA,100068029026989,Thành Vinh,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/307464338_430019365942361_7693535655082957138_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=109&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=JXjO8bxtX4cAX9lqLxu&_nc_ht=scontent.fhan14-4.fna&oh=00_AfC0EUOqTG_TQzQuwlHq5E5IiGqBiyDBsgEVZ61j3j4pzQ&oe=6570B6ED,"Lào Cai
17 tháng 9, 2022 - Hiện tại","Trường THPT số 3 Bảo Thắng
Cao đẳng/Đại học","Lào Cai
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/359412780_100971019743010_7624197647892215903_n.jpg?stp=c33.0.556.556a_cp0_dst-jpg_e15_q65_s120x120&_nc_cat=100&ccb=1-7&_nc_sid=4da83f&_nc_ohc=YH3sto-DW_YAX_IJG6q&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDUputH4JosLL69eeFXSUgId_W2OI_EMvRksUU4ZcfTuQ&oe=657179CD,100094903351614,Văn Tú,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/386374381_162578643582247_3843175243082810814_n.png?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=108&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=5iWS-vZpxZcAX-TkE68&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAlT8hd8QNfLwzsqvVuEGyfT9DBtUPtEWfvWqQ9NZXOXg&oe=6571B34A,"Alpha Express - Chuyển phát nhanh Quốc tế
Nhân viên
2023 - Hiện tại
Hà Nội",,"Hà Nội
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?stp=dst-png_p120x120&_nc_cat=1&ccb=1-7&_nc_sid=db1b99&_nc_ohc=ai7e9x4HZdsAX-T7_r8&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAwoiDd8ExJ082e0_GDB3tjxamHulxOakaNb5kpM9U3HQ&oe=6593B378,100088842336286,Quân Trương,,,"Ngô Sỹ Liên Confession
Trường trung học
Từ 5 tháng 1, 2023 đến nay","Bắc Giang
Tỉnh/Thành phố hiện tại
Bắc Giang
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/393720619_2002626390104458_1873642067583299170_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=2EdUWYd7z0QAX9vZ20S&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBtIQ5v4HtvJbkjmbbRX5Ks4fqF9PEmV-28EB-h06JMyg&oe=6570FC6D,100010713498798,Tô Thế Hiền,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/346617884_629236212056611_5549671712555308912_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=110&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=q5meZHecLkkAX8Itdhw&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCO3AmGMHiN4Fsn6V6v0PkpctSGPGKRNgfLFzJgM3FS8Q&oe=6570CCC8,,,,,,,,,,,,,Looking for future happiness ❤,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/406630060_1378739539700566_3225742847272433898_n.jpg?stp=c0.0.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=56DtPBkcJ9cAX9yHFb4&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDI8icbOgHkWEdOftz59hE5IcruXH2xVB0_aL_F79fAYQ&oe=65705A04,100026936000324,Phan Kim Ngọc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/405336266_886755306447619_3289755476433456778_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=107&ccb=1-7&_nc_sid=4da83f&_nc_ohc=0_JYEcXWK5gAX-rjdco&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCqicI8sItdgO_pKrg97iqnwjipRLRrMYO66N_IXfyBzQ&oe=65720E48,100053394728993,Truong Hieu,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/359791368_813079200481897_5935307326350413308_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=wrfmdXgn6agAX8PWecd&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDWzT65r3EDzlgOgUznAu09Sasb4oqXwM5JkB2ydys9Vw&oe=65718542,,"Trường THPT Hương Vinh - Huế
Trường trung học
Tốt nghiệp năm 2016","Huế
Tỉnh/Thành phố hiện tại
Huế
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
